ticker,source_etf,country_code,region,section,weight,shares,price
TWST,WLS,UW,,Health Care,0.001746,57.069,31.89
PRCT,WLS,UQ,,Health Care,0.001735,51.935,34.83
BOOT,WLS,IB,,Health Care,0.001734,5.315,30175.75
LMAT,WLS,UQ,,Health Care,0.001731,20.667,87.32
DALLAH,WLS,AB,,Health Care,0.001724,44.07,153.0
OCUL,WLS,UQ,,Health Care,0.001723,150.449,11.94
MCOVB,WLS,SS,,Health Care,0.001722,64.605,264.5
300255,WLS,C2,,Health Care,0.001716,257.337046,49.51
002252,WLS,C2,,Health Care,0.001702,1858.635755,6.8
ENOV,WLS,UN,,Health Care,0.001682,55.909,31.37
688617,WLS,C1,,Health Care,0.001678,39.483864,315.51
ATRC,WLS,UQ,,Health Care,0.001677,47.922,36.47
603087,WLS,C1,,Health Care,0.001676,168.298281,73.96
6855,WLS,HK,,Health Care,0.001666,186.419,72.5
8129,WLS,JT,,Health Care,0.00165,49.361,5318.0
AMRX,WLS,UW,,Health Care,0.001647,166.854,10.29
326030,WLS,KP,,Health Care,0.001598,22.782,103900.0
GLAND,WLS,IS,,Health Care,0.001597,76.79,1923.4
CHEMM,WLS,DC,,Health Care,0.001594,15.699,683.5
2252,WLS,HK,,Health Care,0.001593,449.282,28.76
BHC,WLS,CT,,Health Care,0.001592,259.305,8.97
ANIP,WLS,UQ,,Health Care,0.001586,18.215,90.78
CELC,WLS,UR,,Health Care,0.001582,33.33,49.47
VRDN,WLS,UR,,Health Care,0.001575,75.287,21.81
VCEL,WLS,UQ,,Health Care,0.001566,49.808,32.77
300347,WLS,C2,,Health Care,0.001548,206.61235,55.62
AORT,WLS,UN,,Health Care,0.001543,39.862,40.35
PGNY,WLS,UW,,Health Care,0.001541,78.092,20.57
SUM,WLS,NZ,,Health Care,0.00154,240.516,11.6
BONEX,WLS,SS,,Health Care,0.001536,58.16,262.0
FAGR,WLS,BB,,Health Care,0.001526,65.177,21.1
CERT,WLS,UW,,Health Care,0.001514,121.947,12.94
CURA,WLS,CT,,Health Care,0.001506,474.376,4.64
IRON,WLS,UQ,,Health Care,0.001495,22.032,70.75
NVCR,WLS,UW,,Health Care,0.001487,108.199,14.33
VERA,WLS,UQ,,Health Care,0.001487,50.781,30.53
SGRY,WLS,UW,,Health Care,0.001487,76.282,20.32
4540,WLS,JT,,Health Care,0.001485,67.135,3519.0
TDOC,WLS,UN,,Health Care,0.001484,174.762,8.85
LQDA,WLS,UR,,Health Care,0.001476,63.46,24.25
RYM,WLS,NZ,,Health Care,0.001475,924.73,2.89
002223,WLS,C2,,Health Care,0.001473,280.69354,38.96
4530,WLS,JT,,Health Care,0.001466,57.082,4085.0
VIRP,WLS,FP,,Health Care,0.001463,4.185,315.0
MNKD,WLS,UQ,,Health Care,0.001459,295.841,5.14
JBCP,WLS,IS,,Health Care,0.001454,80.337,1673.3
NEU,WLS,AT,,Health Care,0.001453,108.059,21.39
MLYS,WLS,UW,,Health Care,0.001453,38.445,39.39
600161,WLS,C1,,Health Care,0.001443,553.664006,19.36
GLPG,WLS,NA,,Health Care,0.001443,44.547,29.2
NHC,WLS,UA,,Health Care,0.001436,12.594,118.89
BCRX,WLS,UW,,Health Care,0.001428,205.26,7.25
SEM,WLS,UN,,Health Care,0.001427,109.082,13.64
ATEC,WLS,UW,,Health Care,0.001422,107.704,13.76
YPSN,WLS,SE,,Health Care,0.001419,3.652,326.5
NLL,WLS,IS,,Health Care,0.001416,8.029,16316.0
KNSA,WLS,UW,,Health Care,0.001414,38.683,38.11
ONESOURC,WLS,IS,,Health Care,0.001407,69.574,1870.7
NEOG,WLS,UW,,Health Care,0.001407,216.339,6.78
BHVN,WLS,UN,,Health Care,0.001399,84.653,17.23
002821,WLS,C2,,Health Care,0.001394,93.251329,111.01
512,WLS,HK,,Health Care,0.001392,1348.899,8.37
853,WLS,HK,,Health Care,0.001379,794.954,14.07
EWTX,WLS,UW,,Health Care,0.001375,89.321,16.05
8086,WLS,JT,,Health Care,0.001373,146.457,1491.5
CHEMICAL,WLS,AB,,Health Care,0.001373,745.491,7.2
UFPT,WLS,UR,,Health Care,0.00137,7.419,192.53
600332,WLS,C1,,Health Care,0.001367,393.649466,25.78
OMCL,WLS,UW,,Health Care,0.001351,45.269,31.12
HCM,WLS,UW,,Health Care,0.001339,87.152016,16.02
6472,WLS,TT,,Health Care,0.001338,65.502617,651.0
CNMD,WLS,UN,,Health Care,0.001336,30.678,45.41
2196,WLS,HK,,Health Care,0.001335,441.437,24.54
13,WLS,HK,,Health Care,0.001329,435.76,24.74
NARH,WLS,IS,,Health Care,0.001325,69.169,1772.0
KPJ,WLS,MK,,Health Care,0.001319,2037.196,2.85
4544,WLS,JT,,Health Care,0.001316,56.61,3698.0
SNDX,WLS,UW,,Health Care,0.001315,84.644,16.2
600079,WLS,C1,,Health Care,0.001313,457.023272,21.33
MD,WLS,UN,,Health Care,0.001312,84.299,16.22
1795,WLS,TT,,Health Care,0.001311,150.868,277.0
4516,WLS,JT,,Health Care,0.001306,63.257,3284.0
PHM,WLS,SQ,,Health Care,0.001287,13.446,86.25
4887,WLS,JT,,Health Care,0.001286,105.66,1936.0
9969,WLS,HK,,Health Care,0.001283,707.74,14.71
PHR,WLS,UN,,Health Care,0.001282,56.069,23.84
NVAX,WLS,UW,,Health Care,0.001275,154.712,8.59
USPH,WLS,UN,,Health Care,0.001268,14.875,88.86
4592,WLS,JT,,Health Care,0.001261,52.078,3850.0
HRMY,WLS,UQ,,Health Care,0.001256,48.893,26.78
AVDL,WLS,UQ,,Health Care,0.001255,92.136,14.2
002773,WLS,C2,,Health Care,0.001251,257.914468,36.01
688278,WLS,C1,,Health Care,0.00125,113.904,81.52
688235,WLS,C1,,Health Care,0.001239,32.215473,285.59
688331,WLS,C1,,Health Care,0.001237,99.40756,92.37
300003,WLS,C2,,Health Care,0.001236,526.57115,17.43
SDGR,WLS,UW,,Health Care,0.001235,62.364,20.65
CVSG,WLS,LN,,Health Care,0.001234,71.569,1354.0
310210,WLS,KQ,,Health Care,0.00123,10.862,167800.0
WPL,WLS,IS,,Health Care,0.001224,79.82,1418.5
TXG,WLS,UW,,Health Care,0.001212,107.936,11.71
GLXO,WLS,IS,,Health Care,0.001209,40.405,2767.3999
DLPL,WLS,IS,,Health Care,0.001209,36.101,3096.8
AZTA,WLS,UW,,Health Care,0.001208,39.699,31.73
HROW,WLS,UQ,,Health Care,0.001201,30.859,40.57
DESN,WLS,SE,,Health Care,0.001201,3.214,314.0
BLFS,WLS,UR,,Health Care,0.001199,45.533,27.45
SYNG,WLS,IS,,Health Care,0.001198,170.151,651.3
ROVI,WLS,SQ,,Health Care,0.001189,18.603,57.6
PHVS,WLS,UW,,Health Care,0.001181,53.897,22.84
DVAX,WLS,UW,,Health Care,0.001176,118.485,10.35
600521,WLS,C1,,Health Care,0.001173,419.230302,20.77
IMVT,WLS,UW,,Health Care,0.001163,69.345,17.48
SIA,WLS,CT,,Health Care,0.001155,91.943,18.35
128940,WLS,KP,,Health Care,0.001153,4.819,354500.0
000423,WLS,C2,,Health Care,0.00115,180.31351,47.38
688180,WLS,C1,,Health Care,0.001145,214.590368,39.61
HPAR,WLS,SP,,Health Care,0.001144,101.746,15.21
SAILIFE,WLS,IS,,Health Care,0.001134,121.791,861.45
KLBF,WLS,IJ,,Health Care,0.001132,18051.082,1085.0
NNNN,WLS,UQ,,Health Care,0.001127,39.691,29.59
002007,WLS,C2,,Health Care,0.001123,511.687868,16.29
688192,WLS,C1,,Health Care,0.00112,122.744,67.78
ARDX,WLS,UQ,,Health Care,0.001118,230.243,5.06
AJP,WLS,IS,,Health Care,0.001105,41.981,2434.2
HYPE3,WLS,BS,,Health Care,0.001105,295.998,20.87
GXI,WLS,GY,,Health Care,0.001101,32.841,30.22
MOVE,WLS,SE,,Health Care,0.001101,6.11,151.4
347850,WLS,KQ,,Health Care,0.001097,8.148,199500.0
3320,WLS,HK,,Health Care,0.001096,1818.269,4.89
NEO,WLS,UR,,Health Care,0.001095,127.279,8.965
JAMJOOMP,WLS,AB,,Health Care,0.001093,27.369,156.1
ASTH,WLS,UR,,Health Care,0.00109,37.342,30.42
3360,WLS,JT,,Health Care,0.001082,73.898,2329.5
688114,WLS,C1,,Health Care,0.001082,116.624525,68.91
300558,WLS,C2,,Health Care,0.001077,117.805475,67.86
600518,WLS,C1,,Health Care,0.001069,3872.091073,2.05
EVT,WLS,GY,,Health Care,0.001069,139.949,6.884
PRAX,WLS,UW,,Health Care,0.00106,20.176,54.76
LENZ,WLS,UW,,Health Care,0.001058,23.857,46.25
CARE,WLS,AB,,Health Care,0.001058,22.775,181.7
226950,WLS,KQ,,Health Care,0.001049,16.143,96300.0
688266,WLS,C1,,Health Care,0.001048,74.118293,105.0
IMNM,WLS,UR,,Health Care,0.001048,76.433,14.29
002262,WLS,C2,,Health Care,0.001045,284.529501,27.27
SYRE,WLS,UW,,Health Care,0.001035,50.969,21.17
2096,WLS,HK,,Health Care,0.001024,665.149,12.49
039200,WLS,KQ,,Health Care,0.001024,33.474,45300.0
4587,WLS,JT,,Health Care,0.001023,96.842,1680.0
002603,WLS,C2,,Health Care,0.001022,467.797506,16.22
COHANCE,WLS,IS,,Health Care,0.001011,103.296,904.75
ESTA,WLS,UR,,Health Care,0.001008,26.202,40.12
ALM,WLS,SQ,,Health Care,0.001007,75.534,12.02
AMBEA,WLS,SS,,Health Care,0.001,77.32,128.3
VITR,WLS,SS,,Health Care,0.000994,70.182,140.5
300723,WLS,C2,,Health Care,0.000993,126.473976,58.28
INVA,WLS,UW,,Health Care,0.00099,59.117,17.45
ALHAMMAD,WLS,AB,,Health Care,0.000989,112.257,34.44
ORIC,WLS,UW,,Health Care,0.000988,73.174,14.08
TRVI,WLS,UQ,,Health Care,0.000988,103.848,9.92
UPR,WLS,ID,,Health Care,0.000988,233.41,3.815
140410,WLS,KQ,,Health Care,0.000988,21.304,68700.0
PCRX,WLS,UW,,Health Care,0.000986,44.571,23.06
NUVB,WLS,UN,,Health Care,0.000982,273.052,3.75
JANX,WLS,UQ,,Health Care,0.000982,39.587,25.85
CLOV,WLS,UW,,Health Care,0.000981,382.858,2.67
INDGN,WLS,IS,,Health Care,0.000976,162.094,556.65
COLL,WLS,UW,,Health Care,0.000973,30.53,33.21
300677,WLS,C2,,Health Care,0.000958,183.297775,38.81
NTC,WLS,SJ,,Health Care,0.000957,1191.598,1442.0
RCUS,WLS,UN,,Health Care,0.000957,65.782,15.16
1681,WLS,HK,,Health Care,0.000955,470.303,16.48
2607,WLS,HK,,Health Care,0.000955,634.221,12.22
KURN,WLS,SE,,Health Care,0.000949,27.514,28.98
2142,WLS,HK,,Health Care,0.000947,544.311,14.12
7476,WLS,JT,,Health Care,0.000946,59.693,2521.5
PHARM,WLS,NA,,Health Care,0.000945,668.592,1.274
3759,WLS,HK,,Health Care,0.000945,294.274,26.04
145020,WLS,KQ,,Health Care,0.000943,5.078,275000.0
600329,WLS,C1,,Health Care,0.000941,159.626421,43.78
000623,WLS,C2,,Health Care,0.000939,334.850709,20.83
600998,WLS,C1,,Health Care,0.000939,1411.891664,4.94
TNDM,WLS,UQ,,Health Care,0.000937,65.923,14.82
ERIS,WLS,IS,,Health Care,0.000929,53.83,1596.0
000766,WLS,C2,,Health Care,0.000921,270.618519,25.28
JUBLPHAR,WLS,IS,,Health Care,0.000915,75.238,1124.2
WVE,WLS,UQ,,Health Care,0.000911,116.009,8.19
BIOGB,WLS,SS,,Health Care,0.000909,83.278,108.3
600535,WLS,C1,,Health Care,0.000906,418.306003,16.08
688166,WLS,C1,,Health Care,0.000903,118.375107,56.64
IART,WLS,UW,,Health Care,0.000902,66.435,14.16
CRW,WLS,LN,,Health Care,0.0009,29.815,2370.0
ELVN,WLS,UW,,Health Care,0.000898,43.955,21.29
LHC,WLS,SJ,,Health Care,0.000896,1332.018,1207.0
AHCO,WLS,UR,,Health Care,0.000894,104.052,8.96
STAA,WLS,UQ,,Health Care,0.000888,35.375,26.18
000513,WLS,C2,,Health Care,0.000888,169.202127,38.98
570,WLS,HK,,Health Care,0.000885,2989.921,2.4
EVH,WLS,UN,,Health Care,0.000874,111.492,8.17
688301,WLS,C1,,Health Care,0.000873,56.061144,115.67
ALVO,WLS,UQ,,Health Care,0.000872,109.477,8.3
600566,WLS,C1,,Health Care,0.000871,258.077165,25.06
DNTL,WLS,CT,,Health Care,0.000865,115.878,10.91
600380,WLS,C1,,Health Care,0.000864,512.246949,12.52
300888,WLS,C2,,Health Care,0.000861,162.139,39.44
1302,WLS,HK,,Health Care,0.000853,3219.021,2.15
AMPH,WLS,UW,,Health Care,0.00085,35.483,24.97
SPI,WLS,LN,,Health Care,0.000849,272.647,244.5
IKS,WLS,IS,,Health Care,0.000842,50.833,1531.6
DIA,WLS,PW,,Health Care,0.000842,17.826,181.15
ZYME,WLS,UW,,Health Care,0.00084,51.729,16.92
ONT,WLS,LN,,Health Care,0.000838,441.206,149.1
CLARI,WLS,FP,,Health Care,0.000837,161.616,4.666
6960,WLS,JT,,Health Care,0.000835,18.638,7130.0
HCG,WLS,IS,,Health Care,0.000832,111.526,690.25
MCAP,WLS,SS,,Health Care,0.000828,14.461,568.0
EUZ,WLS,GY,,Health Care,0.000827,42.663,17.48
NAN,WLS,AT,,Health Care,0.000827,282.945,4.65
2186,WLS,HK,,Health Care,0.000825,1961.988,3.41
7817,WLS,JT,,Health Care,0.000821,36.471,3580.0
460,WLS,HK,,Health Care,0.000821,4059.458,1.64
600511,WLS,C1,,Health Care,0.00082,211.26084,28.81
7716,WLS,JT,,Health Care,0.000816,61.523,2110.0
INMD,WLS,UW,,Health Care,0.000816,53.513,15.89
603658,WLS,C1,,Health Care,0.000813,154.775,39.0
GRAN,WLS,IS,,Health Care,0.000813,132.189,568.55
GERN,WLS,UW,,Health Care,0.000812,609.005,1.39
BIOAB,WLS,SS,,Health Care,0.000804,27.072,294.8
603127,WLS,C1,,Health Care,0.000801,176.534996,33.7
302440,WLS,KP,,Health Care,0.000798,25.673,46050.0
CU6,WLS,AT,,Health Care,0.000797,222.378,5.7
PFIZ,WLS,IS,,Health Care,0.000794,13.768,5333.0
NRIX,WLS,UQ,,Health Care,0.00079,75.804,10.86
4547,WLS,JT,,Health Care,0.000784,29.685,4200.0
300676,WLS,C2,,Health Care,0.000783,117.128782,49.67
214150,WLS,KQ,,Health Care,0.000777,23.591,48800.0
WELL,WLS,CT,,Health Care,0.000771,195.375,5.77
ATT,WLS,SS,,Health Care,0.000769,109.051,70.0
CRMD,WLS,UQ,,Health Care,0.000768,72.798,11.0
300253,WLS,C2,,Health Care,0.000765,619.551562,9.17
NTCPH,WLS,IS,,Health Care,0.000765,83.608,845.8
603858,WLS,C1,,Health Care,0.000763,309.691942,18.3
237690,WLS,KQ,,Health Care,0.000758,12.441,90300.0
PNTG,WLS,UW,,Health Care,0.000757,31.501,25.04
002044,WLS,C2,,Health Care,0.000754,1095.991098,5.11
AVXL,WLS,UW,,Health Care,0.000754,82.571,9.52
600763,WLS,C1,,Health Care,0.000754,125.240954,44.68
600062,WLS,C1,,Health Care,0.000751,290.852103,19.17
068760,WLS,KQ,,Health Care,0.000747,20.568,53800.0
MDXG,WLS,UR,,Health Care,0.000746,112.384,6.92
COPN,WLS,SE,,Health Care,0.000741,9.247,67.3
007390,WLS,KQ,,Health Care,0.000737,53.118,20550.0
CDNA,WLS,UQ,,Health Care,0.000731,51.762,14.73
4483,WLS,JT,,Health Care,0.000731,24.664,4716.0
301301,WLS,C2,,Health Care,0.000723,487.752,11.0
PAHC,WLS,UQ,,Health Care,0.000721,20.217,37.17
2160,WLS,JT,,Health Care,0.00072,49.146,2331.0
1951,WLS,HK,,Health Care,0.000719,2217.492,2.63
ALMOOSA,WLS,AB,,Health Care,0.000718,15.172,185.0
SPIMACO,WLS,AB,,Health Care,0.000717,95.339,29.42
ACUTAAS,WLS,IS,,Health Care,0.000717,45.182,1467.5
4521,WLS,JT,,Health Care,0.000714,30.67,3701.0
1877,WLS,HK,,Health Care,0.000707,193.947,29.58
300601,WLS,C2,,Health Care,0.000705,312.739991,16.75
000739,WLS,C2,,Health Care,0.000704,324.364202,16.11
300199,WLS,C2,,Health Care,0.000703,247.307575,21.11
002432,WLS,C2,,Health Care,0.000702,132.798728,39.25
300142,WLS,C2,,Health Care,0.000701,447.817591,11.62
688520,WLS,C1,,Health Care,0.000695,94.565,54.59
009420,WLS,KP,,Health Care,0.000693,29.393,34950.0
688029,WLS,C1,,Health Care,0.000693,52.597278,97.78
MIKA,WLS,IJ,,Health Care,0.000691,4796.499,2490.0
AKBA,WLS,UR,,Health Care,0.00069,249.036,2.89
AMN,WLS,UN,,Health Care,0.000689,37.966,18.92
358570,WLS,KQ,,Health Care,0.000687,51.538,19760.0
3593,WLS,JT,,Health Care,0.000687,20.764,5260.0
2666,WLS,HK,,Health Care,0.000686,918.105,6.06
2276,WLS,HK,,Health Care,0.000685,138.98,40.0
PLM,WLS,IS,,Health Care,0.000684,33.24,1904.0
2192,WLS,HK,,Health Care,0.000684,444.07,12.5
4123,WLS,TT,,Health Care,0.000684,630.365289,34.6
FLRY3,WLS,BS,,Health Care,0.000673,243.172,15.48
603456,WLS,C1,,Health Care,0.000666,249.044888,19.85
300529,WLS,C2,,Health Care,0.000665,223.609478,22.08
SKAN,WLS,SE,,Health Care,0.000664,9.909,56.3
3347,WLS,HK,,Health Care,0.000664,123.125,43.72
RAINBOW,WLS,IS,,Health Care,0.000663,45.528,1346.5
008930,WLS,KP,,Health Care,0.000662,26.269,37350.0
URGN,WLS,UQ,,Health Care,0.000655,41.605,16.42
LABB,WLS,MF,,Health Care,0.000654,695.867,18.01
002755,WLS,C2,,Health Care,0.000651,242.1,19.98
300009,WLS,C2,,Health Care,0.000651,468.305953,10.32
AND,WLS,CT,,Health Care,0.000647,18.157,52.05
002019,WLS,C2,,Health Care,0.000645,340.589225,14.07
EMCURE,WLS,IS,,Health Care,0.000644,41.859,1423.2
IOVA,WLS,UQ,,Health Care,0.000639,304.137,2.19
002020,WLS,C2,,Health Care,0.000638,241.088159,19.64
7730,WLS,JT,,Health Care,0.000638,70.838,1431.5
600056,WLS,C1,,Health Care,0.000637,418.84633,11.3
9885,WLS,HK,,Health Care,0.000636,443.575,11.64
600867,WLS,C1,,Health Care,0.000631,548.391992,8.55
VIR,WLS,UW,,Health Care,0.000627,108.281,6.04
445680,WLS,KQ,,Health Care,0.000626,11.133,83300.0
1SXP,WLS,GY,,Health Care,0.000625,27.234,20.7
290650,WLS,KQ,,Health Care,0.000624,17.911,51600.0
DMP,WLS,GY,,Health Care,0.000623,16.97,33.1
DRW3,WLS,GY,,Health Care,0.000623,8.6,65.3
300573,WLS,C2,,Health Care,0.000623,68.697706,67.34
603707,WLS,C1,,Health Care,0.00062,440.644,10.45
214370,WLS,KQ,,Health Care,0.000618,14.538,63000.0
REG,WLS,AT,,Health Care,0.000616,147.237,6.65
2696,WLS,HK,,Health Care,0.000615,69.711,71.6
6185,WLS,HK,,Health Care,0.000615,106.172,47.0
688382,WLS,C1,,Health Care,0.000612,161.931795,28.07
AVBP,WLS,UQ,,Health Care,0.000612,30.196,21.13
MEH,WLS,AB,,Health Care,0.000611,40.81,58.5
2616,WLS,HK,,Health Care,0.000609,726.797,6.8
4743,WLS,TT,,Health Care,0.000608,295.239,65.7
SIBN,WLS,UQ,,Health Care,0.000608,40.336,15.72
TOPG,WLS,MK,,Health Care,0.000608,3965.343,0.675
HSTM,WLS,UW,,Health Care,0.000607,23.862,26.51
RFMD,WLS,SP,,Health Care,0.000606,812.186,1.01
ODPV3,WLS,BS,,Health Care,0.000602,253.318,13.3
SPRY,WLS,UQ,,Health Care,0.000599,53.951,11.58
DNA,WLS,UN,,Health Care,0.000592,40.473,15.24
688336,WLS,C1,,Health Care,0.000591,83.631,52.44
000403,WLS,C2,,Health Care,0.000584,266.111269,16.29
300436,WLS,C2,,Health Care,0.000576,44.59476,95.94
7575,WLS,JT,,Health Care,0.000576,60.576,1512.0
FAKEEHCA,WLS,AB,,Health Care,0.000573,52.858,42.4
SANA,WLS,UW,,Health Care,0.000572,134.093,4.45
IDX,WLS,AT,,Health Care,0.00057,334.762,2.71
328130,WLS,KQ,,Health Care,0.00057,21.442,39400.0
6078,WLS,HK,,Health Care,0.00057,334.959,13.81
1513,WLS,HK,,Health Care,0.00057,134.0,34.5
PNV,WLS,AT,,Health Care,0.00057,610.077,1.485
VIMIAN,WLS,SS,,Health Care,0.000569,196.641,28.72
RAYB,WLS,SS,,Health Care,0.000569,22.721,248.5
688068,WLS,C1,,Health Care,0.000566,25.958223,162.0
300595,WLS,C2,,Health Care,0.000565,250.922669,16.71
096530,WLS,KQ,,Health Care,0.000564,33.466,24950.0
METROHL,WLS,IS,,Health Care,0.000555,25.731,1995.0
ELN,WLS,IM,,Health Care,0.000552,42.366,11.75
REG1V,WLS,FH,,Health Care,0.000552,20.695,24.05
002317,WLS,C2,,Health Care,0.000545,238.435814,16.97
600420,WLS,C1,,Health Care,0.000545,375.528353,10.77
600529,WLS,C1,,Health Care,0.000539,185.811951,21.54
DAWN,WLS,UW,,Health Care,0.000536,75.148,7.44
IBRX,WLS,UW,,Health Care,0.000534,228.197,2.44
ARJOB,WLS,SS,,Health Care,0.000534,169.784,31.2
688050,WLS,C1,,Health Care,0.000533,54.15289,73.07
301263,WLS,C2,,Health Care,0.000531,119.1393,33.09
CONCORDB,WLS,IS,,Health Care,0.00053,30.567,1603.0
600216,WLS,C1,,Health Care,0.000528,269.25857,14.55
LFST,WLS,UW,,Health Care,0.000524,101.946,5.36
ALPM,WLS,IS,,Health Care,0.000524,51.113,948.35
STR,WLS,IS,,Health Care,0.000524,56.97,850.85
2171,WLS,HK,,Health Care,0.000518,233.111,18.04
VIJAYA,WLS,IS,,Health Care,0.000516,48.644,981.5
PGHL,WLS,IS,,Health Care,0.000515,7.682,6199.0
OPK,WLS,UW,,Health Care,0.000515,343.937,1.56
688198,WLS,C1,,Health Care,0.000513,36.178,105.34
CLPL,WLS,IS,,Health Care,0.000505,22.774,2051.8999
9997,WLS,HK,,Health Care,0.000502,458.184,8.89
002901,WLS,C2,,Health Care,0.000502,63.649,58.55
4105,WLS,TT,,Health Care,0.000494,195.662,80.5
2273,WLS,HK,,Health Care,0.000492,127.0,31.42
874,WLS,HK,,Health Care,0.000492,219.9,18.14
PACS,WLS,UN,,Health Care,0.000492,39.114,13.1
JLHL,WLS,IS,,Health Care,0.000491,30.066,1509.0
4694,WLS,JT,,Health Care,0.000484,21.669,3550.0
6949,WLS,TT,,Health Care,0.000482,39.527,389.0
688321,WLS,C1,,Health Care,0.000476,114.183014,30.94
ASTR,WLS,IS,,Health Care,0.000473,4.705,9297.0
CRON,WLS,CT,,Health Care,0.00047,181.624,3.78
002675,WLS,C2,,Health Care,0.000466,230.886799,15.0
9966,WLS,HK,,Health Care,0.000466,289.5,13.06
005690,WLS,KP,,Health Care,0.000464,54.501,12610.0
4565,WLS,JT,,Health Care,0.00046,74.275,985.0
1477,WLS,HK,,Health Care,0.000451,447.587,8.17
4114,WLS,TT,,Health Care,0.000449,413.77,34.6
4553,WLS,JT,,Health Care,0.000448,24.384,2923.0
4549,WLS,JT,,Health Care,0.000447,30.339,2341.0
MPARK,WLS,TI,,Health Care,0.000444,55.807,346.75
688091,WLS,C1,,Health Care,0.000441,57.877019,56.6
HEAL,WLS,IJ,,Health Care,0.000439,4790.201,1585.0
7780,WLS,JT,,Health Care,0.000437,60.696,1145.0
085660,WLS,KQ,,Health Care,0.000436,57.48,11230.0
6681,WLS,HK,,Health Care,0.000435,389.481,9.07
301267,WLS,C2,,Health Care,0.000428,158.921,20.02
MCGS,WLS,QD,,Health Care,0.000427,241.316,6.72
HART,WLS,MK,,Health Care,0.000425,1509.613,1.24
AVAH,WLS,UW,,Health Care,0.000424,50.174,8.81
MRKS,WLS,IS,,Health Care,0.000423,215.291,181.58
4534,WLS,JT,,Health Care,0.000418,21.781,3055.0
4147,WLS,TT,,Health Care,0.000414,182.443,72.4
397030,WLS,KQ,,Health Care,0.000414,17.869,34350.0
6535,WLS,TT,,Health Care,0.000412,48.463,271.0
BCH,WLS,TB,,Health Care,0.00041,1101.069,12.7
AGARWALE,WLS,IS,,Health Care,0.000405,69.943,535.2
195940,WLS,KQ,,Health Care,0.000404,13.205,45350.0
GUBRA,WLS,DC,,Health Care,0.000402,6.271,431.2
AARTIPHA,WLS,IS,,Health Care,0.000401,44.603,831.4
GENIL,WLS,TI,,Health Care,0.00039,80.34,211.9
PPGN,WLS,SE,,Health Care,0.00039,13.121,24.95
2005,WLS,HK,,Health Care,0.000389,1066.567,2.96
6589,WLS,TT,,Health Care,0.000389,173.447,71.5
6699,WLS,HK,,Health Care,0.000387,50.902,61.75
SLPA,WLS,IS,,Health Care,0.000382,96.336,366.8
2157,WLS,HK,,Health Care,0.00038,431.243,7.15
6550,WLS,TT,,Health Care,0.000379,331.17,36.5
006280,WLS,KP,,Health Care,0.000378,4.297,130200.0
688658,WLS,C1,,Health Care,0.000377,126.0,22.24
GDRX,WLS,UW,,Health Care,0.000376,84.384,4.64
4569,WLS,JT,,Health Care,0.000375,41.274,1444.0
086900,WLS,KQ,,Health Care,0.000364,4.55,118600.0
SANL,WLS,IS,,Health Care,0.000364,7.161,4698.8999
1515,WLS,HK,,Health Care,0.000355,819.364,3.51
1541,WLS,HK,,Health Care,0.000353,227.913,12.56
002399,WLS,C2,,Health Care,0.000353,219.381,11.94
SNT,WLS,PW,,Health Care,0.000347,5.018,265.0
XVIVO,WLS,SS,,Health Care,0.000345,20.315,168.6
GVS,WLS,IM,,Health Care,0.000345,64.535,4.82
185750,WLS,KP,,Health Care,0.000345,6.311,81000.0
1789,WLS,HK,,Health Care,0.000342,497.143,5.58
4559,WLS,JT,,Health Care,0.000341,27.179,1995.0
KMC,WLS,IB,,Health Care,0.00034,4.754,6620.1001
6491,WLS,TT,,Health Care,0.000336,34.662,309.5
6576,WLS,TT,,Health Care,0.000334,129.847,81.9
MLTX,WLS,UR,,Health Care,0.000333,36.974,9.38
249420,WLS,KP,,Health Care,0.000332,18.192,27050.0
688185,WLS,C1,,Health Care,0.00033,32.13812,76.3
KRI,WLS,MK,,Health Care,0.00033,1162.723,1.25
2172,WLS,HK,,Health Care,0.00033,221.062,12.1
6821,WLS,HK,,Health Care,0.000326,27.125,97.5
1666,WLS,HK,,Health Care,0.000324,539.156,4.87
PLSE,WLS,UR,,Health Care,0.000322,17.441,19.25
6669,WLS,HK,,Health Care,0.000322,199.528,13.08
SSII,WLS,UR,,Health Care,0.000321,46.349,7.22
6712,WLS,TT,,Health Care,0.000321,59.769,171.0
1167,WLS,HK,,Health Care,0.00032,319.973,8.11
4728,WLS,TT,,Health Care,0.00032,25.858,394.0
SANOFICO,WLS,IS,,Health Care,0.000318,6.286,4680.0
FDCLT,WLS,IS,,Health Care,0.000317,64.335,456.05
9729,WLS,JT,,Health Care,0.000317,22.661,2225.0
ARDT,WLS,UN,,Health Care,0.000316,22.973,14.34
4480,WLS,JT,,Health Care,0.000315,21.237,2358.0
MEGA,WLS,TB,,Health Care,0.000314,351.306,30.5
086450,WLS,KQ,,Health Care,0.000313,25.049,18510.0
1672,WLS,HK,,Health Care,0.000311,264.931,9.52
ALIVUS,WLS,IS,,Health Care,0.00031,30.733,934.0
NEU,WLS,PW,,Health Care,0.00031,1.656,718.0
3705,WLS,TT,,Health Care,0.000308,165.994,59.1
RSTON,WLS,SP,,Health Care,0.000307,513.29,0.81
019170,WLS,KP,,Health Care,0.000307,35.956,12660.0
PR9,WLS,TB,,Health Care,0.000304,452.447,22.9
MEDIASSI,WLS,IS,,Health Care,0.000303,53.131,526.65
